"Time Stamp","Time Zone","Name","PTID","Load"
"05/14/2023 09:30:00","EDT","GENESE",61753,666.6148
"05/14/2023 09:30:00","EDT","HUD VL",61758,659.0735
"05/14/2023 09:30:00","EDT","LONGIL",61762,1534.2775
"05/14/2023 09:30:00","EDT","MHK VL",61756,497.9171
"05/14/2023 09:30:00","EDT","MILLWD",61759,248.594
"05/14/2023 09:30:00","EDT","N.Y.C.",61761,4555.614
"05/14/2023 09:30:00","EDT","NORTH",61755,593.4927
"05/14/2023 09:30:00","EDT","WEST",61752,1238.1238
"05/14/2023 09:35:00","EDT","CAPITL",61757,816.5079
"05/14/2023 09:35:00","EDT","CENTRL",61754,1140.1804
"05/14/2023 09:35:00","EDT","DUNWOD",61760,494.5199
"05/14/2023 09:35:00","EDT","GENESE",61753,660.6068
"05/14/2023 09:35:00","EDT","HUD VL",61758,642.6389
"05/14/2023 09:35:00","EDT","LONGIL",61762,1530.6826
"05/14/2023 09:35:00","EDT","MHK VL",61756,502.3098
"05/14/2023 09:35:00","EDT","MILLWD",61759,250.1379
"05/14/2023 09:35:00","EDT","N.Y.C.",61761,4599.6094
"05/14/2023 09:35:00","EDT","NORTH",61755,588.8372
"05/14/2023 09:35:00","EDT","WEST",61752,1226.8083
"05/14/2023 09:40:00","EDT","CAPITL",61757,824.0237
"05/14/2023 09:40:00","EDT","CENTRL",61754,1185.0533
"05/14/2023 09:40:00","EDT","DUNWOD",61760,491.9263
"05/14/2023 09:40:00","EDT","GENESE",61753,656.8626
"05/14/2023 09:40:00","EDT","HUD VL",61758,636.2354
"05/14/2023 09:40:00","EDT","LONGIL",61762,1545.023
"05/14/2023 09:40:00","EDT","MHK VL",61756,496.4683
"05/14/2023 09:40:00","EDT","MILLWD",61759,247.8591
"05/14/2023 09:40:00","EDT","N.Y.C.",61761,4601.7793
"05/14/2023 09:40:00","EDT","NORTH",61755,595.1967
"05/14/2023 09:40:00","EDT","WEST",61752,1227.5205
"05/14/2023 09:45:00","EDT","CAPITL",61757,815.1704
"05/14/2023 09:45:00","EDT","CENTRL",61754,1177.7281
"05/14/2023 09:45:00","EDT","DUNWOD",61760,505.2661
"05/14/2023 09:45:00","EDT","GENESE",61753,659.3203
"05/14/2023 09:45:00","EDT","HUD VL",61758,642.5282
"05/14/2023 09:45:00","EDT","LONGIL",61762,1528.5012
"05/14/2023 09:45:00","EDT","MHK VL",61756,490.0458
"05/14/2023 09:45:00","EDT","MILLWD",61759,232.0256
"05/14/2023 09:45:00","EDT","N.Y.C.",61761,4603.2197
"05/14/2023 09:45:00","EDT","NORTH",61755,594.4713
"05/14/2023 09:45:00","EDT","WEST",61752,1217.0322
"05/14/2023 09:50:00","EDT","CAPITL",61757,814.1036
"05/14/2023 09:50:00","EDT","CENTRL",61754,1190.3151
"05/14/2023 09:50:00","EDT","DUNWOD",61760,488.713
"05/14/2023 09:50:00","EDT","GENESE",61753,663.1442
"05/14/2023 09:50:00","EDT","HUD VL",61758,634.3923
"05/14/2023 09:50:00","EDT","LONGIL",61762,1548.9128
"05/14/2023 09:50:00","EDT","MHK VL",61756,486.198
"05/14/2023 09:50:00","EDT","MILLWD",61759,253.0343
"05/14/2023 09:50:00","EDT","N.Y.C.",61761,4636.1646
"05/14/2023 09:50:00","EDT","NORTH",61755,580.1771
"05/14/2023 09:50:00","EDT","WEST",61752,1217.1492
"05/14/2023 09:55:00","EDT","CAPITL",61757,812.1716
"05/14/2023 09:55:00","EDT","CENTRL",61754,1176.3118
"05/14/2023 09:55:00","EDT","DUNWOD",61760,485.5992
"05/14/2023 09:55:00","EDT","GENESE",61753,661.989
"05/14/2023 09:55:00","EDT","HUD VL",61758,616.7695
"05/14/2023 09:55:00","EDT","LONGIL",61762,1537.4187
"05/14/2023 09:55:00","EDT","MHK VL",61756,495.2459
"05/14/2023 09:55:00","EDT","MILLWD",61759,244.6569
"05/14/2023 09:55:00","EDT","N.Y.C.",61761,4641.442
"05/14/2023 09:55:00","EDT","NORTH",61755,580.7083
"05/14/2023 09:55:00","EDT","WEST",61752,1217.3951
"05/14/2023 10:00:00","EDT","CAPITL",61757,798.3779
"05/14/2023 10:00:00","EDT","CENTRL",61754,1133.22
"05/14/2023 10:00:00","EDT","DUNWOD",61760,493.6185
"05/14/2023 10:00:00","EDT","GENESE",61753,658.7175
"05/14/2023 10:00:00","EDT","HUD VL",61758,618.2747
"05/14/2023 10:00:00","EDT","LONGIL",61762,1529.6091
"05/14/2023 10:00:00","EDT","MHK VL",61756,479.4398
"05/14/2023 10:00:00","EDT","MILLWD",61759,243.5664
"05/14/2023 10:00:00","EDT","N.Y.C.",61761,4639.587
"05/14/2023 10:00:00","EDT","NORTH",61755,598.7839
"05/14/2023 10:00:00","EDT","WEST",61752,1225.9297
"05/14/2023 10:05:00","EDT","CAPITL",61757,819.9551
"05/14/2023 10:05:00","EDT","CENTRL",61754,1123.1913
"05/14/2023 10:05:00","EDT","DUNWOD",61760,494.3097
"05/14/2023 10:05:00","EDT","GENESE",61753,643.9407
"05/14/2023 10:05:00","EDT","HUD VL",61758,621.0885
"05/14/2023 10:05:00","EDT","LONGIL",61762,1525.6091
"05/14/2023 10:05:00","EDT","MHK VL",61756,478.9725
"05/14/2023 10:05:00","EDT","MILLWD",61759,245.4517
"05/14/2023 10:05:00","EDT","N.Y.C.",61761,4680.963
"05/14/2023 10:05:00","EDT","NORTH",61755,597.7443
"05/14/2023 10:05:00","EDT","WEST",61752,1221.0863
"05/14/2023 10:10:00","EDT","CAPITL",61757,802.0696
"05/14/2023 10:10:00","EDT","CENTRL",61754,1171.8481
"05/14/2023 10:10:00","EDT","DUNWOD",61760,497.772
"05/14/2023 10:10:00","EDT","GENESE",61753,644.788
"05/14/2023 10:10:00","EDT","HUD VL",61758,617.9732
"05/14/2023 10:10:00","EDT","LONGIL",61762,1540.1498
"05/14/2023 10:10:00","EDT","MHK VL",61756,494.88
"05/14/2023 10:10:00","EDT","MILLWD",61759,246.2845
"05/14/2023 10:10:00","EDT","N.Y.C.",61761,4692.0327
"05/14/2023 10:10:00","EDT","NORTH",61755,588.2452
"05/14/2023 10:10:00","EDT","WEST",61752,1212.4913
"05/14/2023 10:15:00","EDT","CAPITL",61757,804.5925
"05/14/2023 10:15:00","EDT","CENTRL",61754,1160.0499
"05/14/2023 10:15:00","EDT","DUNWOD",61760,496.4569
"05/14/2023 10:15:00","EDT","GENESE",61753,628.7485
"05/14/2023 10:15:00","EDT","HUD VL",61758,606.0133
"05/14/2023 10:15:00","EDT","LONGIL",61762,1522.6819
"05/14/2023 10:15:00","EDT","MHK VL",61756,474.0102
"05/14/2023 10:15:00","EDT","MILLWD",61759,255.4465
"05/14/2023 10:15:00","EDT","N.Y.C.",61761,4698.226
"05/14/2023 10:15:00","EDT","NORTH",61755,616.3699
"05/14/2023 10:15:00","EDT","WEST",61752,1238.1656
"05/14/2023 10:20:00","EDT","CAPITL",61757,795.4116
"05/14/2023 10:20:00","EDT","CENTRL",61754,1182.9017
"05/14/2023 10:20:00","EDT","DUNWOD",61760,501.7925
"05/14/2023 10:20:00","EDT","GENESE",61753,640.4444
"05/14/2023 10:20:00","EDT","HUD VL",61758,624.5075
"05/14/2023 10:20:00","EDT","LONGIL",61762,1540.0032
"05/14/2023 10:20:00","EDT","MHK VL",61756,475.8637
"05/14/2023 10:20:00","EDT","MILLWD",61759,252.597
"05/14/2023 10:20:00","EDT","N.Y.C.",61761,4692.6436
"05/14/2023 10:20:00","EDT","NORTH",61755,610.0111
"05/14/2023 10:20:00","EDT","WEST",61752,1230.5377
"05/14/2023 10:25:00","EDT","CAPITL",61757,782.2855
"05/14/2023 10:25:00","EDT","CENTRL",61754,1157.4407
"05/14/2023 10:25:00","EDT","DUNWOD",61760,495.8057
"05/14/2023 10:25:00","EDT","GENESE",61753,645.325
"05/14/2023 10:25:00","EDT","HUD VL",61758,615.0828
"05/14/2023 10:25:00","EDT","LONGIL",61762,1523.2112
"05/14/2023 10:25:00","EDT","MHK VL",61756,469.7943
"05/14/2023 10:25:00","EDT","MILLWD",61759,265.3453
"05/14/2023 10:25:00","EDT","N.Y.C.",61761,4683.6694
"05/14/2023 10:25:00","EDT","NORTH",61755,609.295
"05/14/2023 10:25:00","EDT","WEST",61752,1210.3104
"05/14/2023 10:30:00","EDT","CAPITL",61757,791.5636
"05/14/2023 10:30:00","EDT","CENTRL",61754,1148.1962
"05/14/2023 10:30:00","EDT","DUNWOD",61760,506.2653
"05/14/2023 10:30:00","EDT","GENESE",61753,642.8342
"05/14/2023 10:30:00","EDT","HUD VL",61758,599.0563
"05/14/2023 10:30:00","EDT","LONGIL",61762,1548.8171
"05/14/2023 10:30:00","EDT","MHK VL",61756,482.1627
"05/14/2023 10:30:00","EDT","MILLWD",61759,258.7819
"05/14/2023 10:30:00","EDT","N.Y.C.",61761,4716.927
"05/14/2023 10:30:00","EDT","NORTH",61755,610.8496
"05/14/2023 10:30:00","EDT","WEST",61752,1229.3575
"05/14/2023 10:35:00","EDT","CAPITL",61757,787.2618
"05/14/2023 10:35:00","EDT","CENTRL",61754,1177.7878
"05/14/2023 10:35:00","EDT","DUNWOD",61760,495.4751
"05/14/2023 10:35:00","EDT","GENESE",61753,641.8214
"05/14/2023 10:35:00","EDT","HUD VL",61758,607.42
"05/14/2023 10:35:00","EDT","LONGIL",61762,1543.2472
"05/14/2023 10:35:00","EDT","MHK VL",61756,469.2011
"05/14/2023 10:35:00","EDT","MILLWD",61759,242.9971
"05/14/2023 10:35:00","EDT","N.Y.C.",61761,4736.0195
"05/14/2023 10:35:00","EDT","NORTH",61755,616.0737
"05/14/2023 10:35:00","EDT","WEST",61752,1229.6805
"05/14/2023 10:40:00","EDT","CAPITL",61757,793.803
"05/14/2023 10:40:00","EDT","CENTRL",61754,1168.6783
"05/14/2023 10:40:00","EDT","DUNWOD",61760,527.3481
"05/14/2023 10:40:00","EDT","GENESE",61753,634.6042
"05/14/2023 10:40:00","EDT","HUD VL",61758,591.2097
"05/14/2023 10:40:00","EDT","LONGIL",61762,1508.1495
"05/14/2023 10:40:00","EDT","MHK VL",61756,473.4824
"05/14/2023 10:40:00","EDT","MILLWD",61759,249.0836
"05/14/2023 10:40:00","EDT","N.Y.C.",61761,4736.8564
"05/14/2023 10:40:00","EDT","NORTH",61755,603.8953
"05/14/2023 10:40:00","EDT","WEST",61752,1231.1602
"05/14/2023 10:45:00","EDT","CAPITL",61757,785.3068
"05/14/2023 10:45:00","EDT","CENTRL",61754,1129.8225
"05/14/2023 10:45:00","EDT","DUNWOD",61760,508.8752
"05/14/2023 10:45:00","EDT","GENESE",61753,634.0201
"05/14/2023 10:45:00","EDT","HUD VL",61758,610.1061
"05/14/2023 10:45:00","EDT","LONGIL",61762,1514.9717
"05/14/2023 10:45:00","EDT","MHK VL",61756,471.1389
"05/14/2023 10:45:00","EDT","MILLWD",61759,238.1811
"05/14/2023 10:45:00","EDT","N.Y.C.",61761,4764.962
"05/14/2023 10:45:00","EDT","NORTH",61755,608.2814
"05/14/2023 10:45:00","EDT","WEST",61752,1203.3202
"05/14/2023 10:50:00","EDT","CAPITL",61757,775.809
"05/14/2023 10:50:00","EDT","CENTRL",61754,1111.2548
"05/14/2023 10:50:00","EDT","DUNWOD",61760,501.877
"05/14/2023 10:50:00","EDT","GENESE",61753,631.7128
"05/14/2023 10:50:00","EDT","HUD VL",61758,606.757
"05/14/2023 10:50:00","EDT","LONGIL",61762,1524.5605
"05/14/2023 10:50:00","EDT","MHK VL",61756,472.3167
"05/14/2023 10:50:00","EDT","MILLWD",61759,246.365
"05/14/2023 10:50:00","EDT","N.Y.C.",61761,4749.435
"05/14/2023 10:50:00","EDT","NORTH",61755,606.2489
"05/14/2023 10:50:00","EDT","WEST",61752,1216.2231
"05/14/2023 10:55:00","EDT","CAPITL",61757,779.7864
"05/14/2023 10:55:00","EDT","CENTRL",61754,1159.4714
"05/14/2023 10:55:00","EDT","DUNWOD",61760,504.4114
"05/14/2023 10:55:00","EDT","GENESE",61753,629.2954
"05/14/2023 10:55:00","EDT","HUD VL",61758,606.433
"05/14/2023 10:55:00","EDT","LONGIL",61762,1541.0441
"05/14/2023 10:55:00","EDT","MHK VL",61756,464.0759
"05/14/2023 10:55:00","EDT","MILLWD",61759,237.1355
"05/14/2023 10:55:00","EDT","N.Y.C.",61761,4762.6777
"05/14/2023 10:55:00","EDT","NORTH",61755,602.0674
"05/14/2023 10:55:00","EDT","WEST",61752,1214.8324
"05/14/2023 11:00:00","EDT","CAPITL",61757,768.1228
"05/14/2023 11:00:00","EDT","CENTRL",61754,1157.9615
"05/14/2023 11:00:00","EDT","DUNWOD",61760,510.4045
"05/14/2023 11:00:00","EDT","GENESE",61753,629.0116
"05/14/2023 11:00:00","EDT","HUD VL",61758,598.9495
"05/14/2023 11:00:00","EDT","LONGIL",61762,1523.7056
"05/14/2023 11:00:00","EDT","MHK VL",61756,457.1526
"05/14/2023 11:00:00","EDT","MILLWD",61759,239.6028
"05/14/2023 11:00:00","EDT","N.Y.C.",61761,4775.86
"05/14/2023 11:00:00","EDT","NORTH",61755,609.4169
"05/14/2023 11:00:00","EDT","WEST",61752,1220.99
"05/14/2023 11:05:00","EDT","CAPITL",61757,783.2916
"05/14/2023 11:05:00","EDT","CENTRL",61754,1148.2979
"05/14/2023 11:05:00","EDT","DUNWOD",61760,499.5907
"05/14/2023 11:05:00","EDT","GENESE",61753,630.8052
"05/14/2023 11:05:00","EDT","HUD VL",61758,587.8558
"05/14/2023 11:05:00","EDT","LONGIL",61762,1543.2659
"05/14/2023 11:05:00","EDT","MHK VL",61756,471.9365
"05/14/2023 11:05:00","EDT","MILLWD",61759,249.3398
"05/14/2023 11:05:00","EDT","N.Y.C.",61761,4783.1953
"05/14/2023 11:05:00","EDT","NORTH",61755,596.534
"05/14/2023 11:05:00","EDT","WEST",61752,1193.8591
"05/14/2023 11:10:00","EDT","CAPITL",61757,770.0382
"05/14/2023 11:10:00","EDT","CENTRL",61754,1141.0139
"05/14/2023 11:10:00","EDT","DUNWOD",61760,502.7398
"05/14/2023 11:10:00","EDT","GENESE",61753,628.4279
"05/14/2023 11:10:00","EDT","HUD VL",61758,613.5955
"05/14/2023 11:10:00","EDT","LONGIL",61762,1531.3618
"05/14/2023 11:10:00","EDT","MHK VL",61756,475.2026
"05/14/2023 11:10:00","EDT","MILLWD",61759,240.618
"05/14/2023 11:10:00","EDT","N.Y.C.",61761,4806.9194
"05/14/2023 11:10:00","EDT","NORTH",61755,592.1645
"05/14/2023 11:10:00","EDT","WEST",61752,1219.4054
"05/14/2023 11:15:00","EDT","CAPITL",61757,772.0273
"05/14/2023 11:15:00","EDT","CENTRL",61754,1160.1011
"05/14/2023 11:15:00","EDT","DUNWOD",61760,510.4077
"05/14/2023 11:15:00","EDT","GENESE",61753,633.7866
"05/14/2023 11:15:00","EDT","HUD VL",61758,618.3157
"05/14/2023 11:15:00","EDT","LONGIL",61762,1537.5377
"05/14/2023 11:15:00","EDT","MHK VL",61756,451.4782
"05/14/2023 11:15:00","EDT","MILLWD",61759,243.1326
"05/14/2023 11:15:00","EDT","N.Y.C.",61761,4795.653
"05/14/2023 11:15:00","EDT","NORTH",61755,612.5748
"05/14/2023 11:15:00","EDT","WEST",61752,1222.2771
"05/14/2023 11:20:00","EDT","CAPITL",61757,776.5123
"05/14/2023 11:20:00","EDT","CENTRL",61754,1151.4174
"05/14/2023 11:20:00","EDT","DUNWOD",61760,514.1544
"05/14/2023 11:20:00","EDT","GENESE",61753,627.761
"05/14/2023 11:20:00","EDT","HUD VL",61758,607.7966
"05/14/2023 11:20:00","EDT","LONGIL",61762,1546.0461
"05/14/2023 11:20:00","EDT","MHK VL",61756,464.2661
"05/14/2023 11:20:00","EDT","MILLWD",61759,250.9442
"05/14/2023 11:20:00","EDT","N.Y.C.",61761,4794.705
"05/14/2023 11:20:00","EDT","NORTH",61755,610.5474
"05/14/2023 11:20:00","EDT","WEST",61752,1212.6284
"05/14/2023 11:25:00","EDT","CAPITL",61757,764.2775
"05/14/2023 11:25:00","EDT","CENTRL",61754,1152.4342
"05/14/2023 11:25:00","EDT","DUNWOD",61760,506.7352
"05/14/2023 11:25:00","EDT","GENESE",61753,626.5004
"05/14/2023 11:25:00","EDT","HUD VL",61758,596.5804
"05/14/2023 11:25:00","EDT","LONGIL",61762,1533.871
"05/14/2023 11:25:00","EDT","MHK VL",61756,472.2982
"05/14/2023 11:25:00","EDT","MILLWD",61759,252.2632
"05/14/2023 11:25:00","EDT","N.Y.C.",61761,4808.019
"05/14/2023 11:25:00","EDT","NORTH",61755,595.5507
"05/14/2023 11:25:00","EDT","WEST",61752,1213.8826
"05/14/2023 11:30:00","EDT","CAPITL",61757,763.3586
"05/14/2023 11:30:00","EDT","CENTRL",61754,1110.4935
"05/14/2023 11:30:00","EDT","DUNWOD",61760,516.4495
"05/14/2023 11:30:00","EDT","GENESE",61753,618.3227
"05/14/2023 11:30:00","EDT","HUD VL",61758,590.072
"05/14/2023 11:30:00","EDT","LONGIL",61762,1533.3794
"05/14/2023 11:30:00","EDT","MHK VL",61756,478.997
"05/14/2023 11:30:00","EDT","MILLWD",61759,251.3779
"05/14/2023 11:30:00","EDT","N.Y.C.",61761,4819.3096
"05/14/2023 11:30:00","EDT","NORTH",61755,580.9317
"05/14/2023 11:30:00","EDT","WEST",61752,1219.1847
"05/14/2023 11:35:00","EDT","CAPITL",61757,769.3494
"05/14/2023 11:35:00","EDT","CENTRL",61754,1098.2351
"05/14/2023 11:35:00","EDT","DUNWOD",61760,503.6586
"05/14/2023 11:35:00","EDT","GENESE",61753,619.8219
"05/14/2023 11:35:00","EDT","HUD VL",61758,588.0512
"05/14/2023 11:35:00","EDT","LONGIL",61762,1543.9016
"05/14/2023 11:35:00","EDT","MHK VL",61756,478.806
"05/14/2023 11:35:00","EDT","MILLWD",61759,256.9582
"05/14/2023 11:35:00","EDT","N.Y.C.",61761,4830.5273
"05/14/2023 11:35:00","EDT","NORTH",61755,577.1065
"05/14/2023 11:35:00","EDT","WEST",61752,1203.1732
"05/14/2023 11:40:00","EDT","CAPITL",61757,764.8054
"05/14/2023 11:40:00","EDT","CENTRL",61754,1128.8574
"05/14/2023 11:40:00","EDT","DUNWOD",61760,513.809
"05/14/2023 11:40:00","EDT","GENESE",61753,614.6961
"05/14/2023 11:40:00","EDT","HUD VL",61758,588.3735
"05/14/2023 11:40:00","EDT","LONGIL",61762,1533.529
"05/14/2023 11:40:00","EDT","MHK VL",61756,477.2126
"05/14/2023 11:40:00","EDT","MILLWD",61759,250.854
"05/14/2023 11:40:00","EDT","N.Y.C.",61761,4828.967
"05/14/2023 11:40:00","EDT","NORTH",61755,586.0747
"05/14/2023 11:40:00","EDT","WEST",61752,1212.305
"05/14/2023 11:45:00","EDT","CAPITL",61757,758.2084
"05/14/2023 11:45:00","EDT","CENTRL",61754,1138.8765
"05/14/2023 11:45:00","EDT","DUNWOD",61760,505.8729
"05/14/2023 11:45:00","EDT","GENESE",61753,612.5349
"05/14/2023 11:45:00","EDT","HUD VL",61758,599.4974
"05/14/2023 11:45:00","EDT","LONGIL",61762,1532.2317
"05/14/2023 11:45:00","EDT","MHK VL",61756,474.7732
"05/14/2023 11:45:00","EDT","MILLWD",61759,246.271
"05/14/2023 11:45:00","EDT","N.Y.C.",61761,4844.002
"05/14/2023 11:45:00","EDT","NORTH",61755,579.5625
"05/14/2023 11:45:00","EDT","WEST",61752,1230.3339
"05/14/2023 11:50:00","EDT","CAPITL",61757,744.5428
"05/14/2023 11:50:00","EDT","CENTRL",61754,1130.5312
"05/14/2023 11:50:00","EDT","DUNWOD",61760,516.1677
"05/14/2023 11:50:00","EDT","GENESE",61753,611.887
"05/14/2023 11:50:00","EDT","HUD VL",61758,607.1108
"05/14/2023 11:50:00","EDT","LONGIL",61762,1533.3977
"05/14/2023 11:50:00","EDT","MHK VL",61756,467.7009
"05/14/2023 11:50:00","EDT","MILLWD",61759,238.5338
"05/14/2023 11:50:00","EDT","N.Y.C.",61761,4841.5244
"05/14/2023 11:50:00","EDT","NORTH",61755,584.1394
"05/14/2023 11:50:00","EDT","WEST",61752,1224.1438
"05/14/2023 11:55:00","EDT","CAPITL",61757,755.9172
"05/14/2023 11:55:00","EDT","CENTRL",61754,1126.5967
"05/14/2023 11:55:00","EDT","DUNWOD",61760,508.9717
"05/14/2023 11:55:00","EDT","GENESE",61753,612.2766
"05/14/2023 11:55:00","EDT","HUD VL",61758,597.871
"05/14/2023 11:55:00","EDT","LONGIL",61762,1529.6064
"05/14/2023 11:55:00","EDT","MHK VL",61756,461.9883
"05/14/2023 11:55:00","EDT","MILLWD",61759,245.5348
"05/14/2023 11:55:00","EDT","N.Y.C.",61761,4852.8613
"05/14/2023 11:55:00","EDT","NORTH",61755,579.7684
"05/14/2023 11:55:00","EDT","WEST",61752,1240.6223
"05/14/2023 12:00:00","EDT","CAPITL",61757,750.1763
"05/14/2023 12:00:00","EDT","CENTRL",61754,1144.6578
"05/14/2023 12:00:00","EDT","DUNWOD",61760,510.8338
"05/14/2023 12:00:00","EDT","GENESE",61753,614.129
"05/14/2023 12:00:00","EDT","HUD VL",61758,605.2889
"05/14/2023 12:00:00","EDT","LONGIL",61762,1543.6908
"05/14/2023 12:00:00","EDT","MHK VL",61756,460.5355
"05/14/2023 12:00:00","EDT","MILLWD",61759,240.6803
"05/14/2023 12:00:00","EDT","N.Y.C.",61761,4859.003
"05/14/2023 12:00:00","EDT","NORTH",61755,587.6271
"05/14/2023 12:00:00","EDT","WEST",61752,1229.2969
"05/14/2023 12:05:00","EDT","CAPITL",61757,748.3203
"05/14/2023 12:05:00","EDT","CENTRL",61754,1140.8773
"05/14/2023 12:05:00","EDT","DUNWOD",61760,514.1096
"05/14/2023 12:05:00","EDT","GENESE",61753,618.5554
"05/14/2023 12:05:00","EDT","HUD VL",61758,606.5817
"05/14/2023 12:05:00","EDT","LONGIL",61762,1544.6332
"05/14/2023 12:05:00","EDT","MHK VL",61756,460.4808
"05/14/2023 12:05:00","EDT","MILLWD",61759,240.9717
"05/14/2023 12:05:00","EDT","N.Y.C.",61761,4837.3174
"05/14/2023 12:05:00","EDT","NORTH",61755,590.6005
"05/14/2023 12:05:00","EDT","WEST",61752,1210.2278
"05/14/2023 12:10:00","EDT","CAPITL",61757,761.6345
"05/14/2023 12:10:00","EDT","CENTRL",61754,1136.9243
"05/14/2023 12:10:00","EDT","DUNWOD",61760,515.2757
"05/14/2023 12:10:00","EDT","GENESE",61753,613.1725
"05/14/2023 12:10:00","EDT","HUD VL",61758,596.4509
"05/14/2023 12:10:00","EDT","LONGIL",61762,1551.1431
"05/14/2023 12:10:00","EDT","MHK VL",61756,465.9417
"05/14/2023 12:10:00","EDT","MILLWD",61759,237.3354
"05/14/2023 12:10:00","EDT","N.Y.C.",61761,4874.7515
"05/14/2023 12:10:00","EDT","NORTH",61755,579.3257
"05/14/2023 12:10:00","EDT","WEST",61752,1214.7451
"05/14/2023 12:15:00","EDT","CAPITL",61757,746.3698
"05/14/2023 12:15:00","EDT","CENTRL",61754,1092.0076
"05/14/2023 12:15:00","EDT","DUNWOD",61760,507.335
"05/14/2023 12:15:00","EDT","GENESE",61753,620.5041
"05/14/2023 12:15:00","EDT","HUD VL",61758,602.1683
"05/14/2023 12:15:00","EDT","LONGIL",61762,1548.0562
"05/14/2023 12:15:00","EDT","MHK VL",61756,441.9473
"05/14/2023 12:15:00","EDT","MILLWD",61759,247.1425
"05/14/2023 12:15:00","EDT","N.Y.C.",61761,4872.3535
"05/14/2023 12:15:00","EDT","NORTH",61755,606.5868
"05/14/2023 12:15:00","EDT","WEST",61752,1218.0175
"05/14/2023 12:20:00","EDT","CAPITL",61757,754.0402
"05/14/2023 12:20:00","EDT","CENTRL",61754,1094.5663
"05/14/2023 12:20:00","EDT","DUNWOD",61760,523.8812
"05/14/2023 12:20:00","EDT","GENESE",61753,609.9809
"05/14/2023 12:20:00","EDT","HUD VL",61758,618.0577
"05/14/2023 12:20:00","EDT","LONGIL",61762,1548.6879
"05/14/2023 12:20:00","EDT","MHK VL",61756,465.1393
"05/14/2023 12:20:00","EDT","MILLWD",61759,246.1889
"05/14/2023 12:20:00","EDT","N.Y.C.",61761,4881.1553
"05/14/2023 12:20:00","EDT","NORTH",61755,599.2453
"05/14/2023 12:20:00","EDT","WEST",61752,1226.8195
"05/14/2023 12:25:00","EDT","CAPITL",61757,785.454
"05/14/2023 12:25:00","EDT","CENTRL",61754,1120.3663
"05/14/2023 12:25:00","EDT","DUNWOD",61760,508.9299
"05/14/2023 12:25:00","EDT","GENESE",61753,610.2584
"05/14/2023 12:25:00","EDT","HUD VL",61758,612.2203
"05/14/2023 12:25:00","EDT","LONGIL",61762,1542.5635
"05/14/2023 12:25:00","EDT","MHK VL",61756,465.7062
"05/14/2023 12:25:00","EDT","MILLWD",61759,244.7012
"05/14/2023 12:25:00","EDT","N.Y.C.",61761,4868.654
"05/14/2023 12:25:00","EDT","NORTH",61755,586.3018
"05/14/2023 12:25:00","EDT","WEST",61752,1215.8811
"05/14/2023 12:30:00","EDT","CAPITL",61757,754.0469
"05/14/2023 12:30:00","EDT","CENTRL",61754,1100.1821
"05/14/2023 12:30:00","EDT","DUNWOD",61760,525.2002
"05/14/2023 12:30:00","EDT","GENESE",61753,613.2791
"05/14/2023 12:30:00","EDT","HUD VL",61758,615.6434
"05/14/2023 12:30:00","EDT","LONGIL",61762,1550.8508
"05/14/2023 12:30:00","EDT","MHK VL",61756,453.0261
"05/14/2023 12:30:00","EDT","MILLWD",61759,229.072
"05/14/2023 12:30:00","EDT","N.Y.C.",61761,4846.3887
"05/14/2023 12:30:00","EDT","NORTH",61755,594.9396
"05/14/2023 12:30:00","EDT","WEST",61752,1214.1908
"05/14/2023 12:35:00","EDT","CAPITL",61757,777.9153
"05/14/2023 12:35:00","EDT","CENTRL",61754,1106.0945
"05/14/2023 12:35:00","EDT","DUNWOD",61760,502.0329
"05/14/2023 12:35:00","EDT","GENESE",61753,617.2188
"05/14/2023 12:35:00","EDT","HUD VL",61758,575.2289
"05/14/2023 12:35:00","EDT","LONGIL",61762,1566.5007
"05/14/2023 12:35:00","EDT","MHK VL",61756,452.7871
"05/14/2023 12:35:00","EDT","MILLWD",61759,261.5596
"05/14/2023 12:35:00","EDT","N.Y.C.",61761,4872.2295
"05/14/2023 12:35:00","EDT","NORTH",61755,604.441
"05/14/2023 12:35:00","EDT","WEST",61752,1217.595
"05/14/2023 12:40:00","EDT","CAPITL",61757,757.6183
"05/14/2023 12:40:00","EDT","CENTRL",61754,1121.1545
"05/14/2023 12:40:00","EDT","DUNWOD",61760,505.1601
"05/14/2023 12:40:00","EDT","GENESE",61753,611.9769
"05/14/2023 12:40:00","EDT","HUD VL",61758,594.6473
"05/14/2023 12:40:00","EDT","LONGIL",61762,1553.685
"05/14/2023 12:40:00","EDT","MHK VL",61756,455.5776
"05/14/2023 12:40:00","EDT","MILLWD",61759,251.309
"05/14/2023 12:40:00","EDT","N.Y.C.",61761,4870.3325
"05/14/2023 12:40:00","EDT","NORTH",61755,590.0909
"05/14/2023 12:40:00","EDT","WEST",61752,1212.019
"05/14/2023 12:45:00","EDT","CAPITL",61757,781.835
"05/14/2023 12:45:00","EDT","CENTRL",61754,1134.4027
"05/14/2023 12:45:00","EDT","DUNWOD",61760,515.3643
"05/14/2023 12:45:00","EDT","GENESE",61753,605.6407
"05/14/2023 12:45:00","EDT","HUD VL",61758,652.2488
"05/14/2023 12:45:00","EDT","LONGIL",61762,1541.7257
"05/14/2023 12:45:00","EDT","MHK VL",61756,434.7628
"05/14/2023 12:45:00","EDT","MILLWD",61759,233.8429
